id,year,fall,name,name_type,mass,latitude,longitude,type
30751,2004-01-01T00:00:00.000,Fell,Maigatari-Danduma,Valid,4629,12.833330,9.383330,Point
15393,1933-01-01T00:00:00.000,Fell,Malaga,Valid,150,32.216670,-104.000000,Point
15394,1970-01-01T00:00:00.000,Fell,Malakal,Valid,2000,9.500000,31.750000,Point
15395,1930-01-01T00:00:00.000,Fell,Malampaka,Valid,470,-3.133330,33.516670,Point
15397,1931-01-01T00:00:00.000,Fell,Malotas,Valid,,-28.933330,-63.233330,Point
15400,1933-01-01T00:00:00.000,Fell,Malvern,Valid,807,-29.450000,26.766670,Point
15401,1927-01-01T00:00:00.000,Fell,Mamra Springs,Valid,1000,45.216670,62.083330,Point
15402,1863-01-01T00:00:00.000,Fell,Manbhoom,Valid,1700,23.050000,86.700000,Point
15403,1843-01-01T00:00:00.000,Fell,Manegaon,Valid,50,20.966670,76.100000,Point
15405,1934-01-01T00:00:00.000,Fell,Mangwendi,Valid,22300,-17.650000,31.600000,Point
15409,1951-01-01T00:00:00.000,Fell,Manych,Valid,3555,45.816670,44.633330,Point
15414,1948-01-01T00:00:00.000,Fell,Mardan,Valid,4500,34.233330,72.083330,Point
15418,1925-01-01T00:00:00.000,Fell,Maria Linden,Valid,114,,,
15419,1898-01-01T00:00:00.000,Fell,Mariaville,Valid,340,42.716670,-99.383330,Point
48973,2009-01-01T00:00:00.000,Fell,Maribo,Valid,25.81,54.761830,11.467450,Point
15421,1941-01-01T00:00:00.000,Fell,Maridi,Valid,3200,4.666670,29.250000,Point
15422,1971-01-01T00:00:00.000,Fell,Marilia,Valid,2500,-22.250000,-49.933330,Point
15424,1847-01-01T00:00:00.000,Fell,Marion (Iowa),Valid,28400,41.900000,-91.600000,Point
15426,1902-01-01T00:00:00.000,Fell,Marjalahti,Valid,45000,61.500000,30.500000,Point
15429,1848-01-01T00:00:00.000,Fell,Marmande,Valid,3000,44.500000,0.150000,Point
15430,2002-01-01T00:00:00.000,Fell,Maromandia,Valid,6000,-14.200000,48.100000,Point
15436,1983-01-01T00:00:00.000,Fell,Maryville,Valid,1443,35.800000,-84.100000,Point
15438,1836-01-01T00:00:00.000,Fell,Mascombes,Valid,1000,45.366670,1.866670,Point
53653,2010-01-01T00:00:00.000,Fell,Mason Gully,Valid,24.54,0.000000,0.000000,Point
15443,1803-01-01T00:00:00.000,Fell,Mässing,Valid,1600,48.133330,12.616670,Point
15446,1768-01-01T00:00:00.000,Fell,Mauerkirchen,Valid,19000,48.183330,13.133330,Point
15447,1801-01-01T00:00:00.000,Fell,Mauritius,Valid,220,-20.000000,57.000000,Point
15451,1974-01-01T00:00:00.000,Fell,Mayo Belwa,Valid,4850,8.966670,12.083330,Point
15453,1885-01-01T00:00:00.000,Fell,Mazapil,Valid,4000,24.683330,-101.683330,Point
15454,1942-01-01T00:00:00.000,Fell,Maziba,Valid,4975,-1.216670,30.000000,Point
15455,1992-01-01T00:00:00.000,Fell,Mbale,Valid,150000,1.066670,34.166670,Point
15467,1953-01-01T00:00:00.000,Fell,Medanitos,Valid,31,-27.250000,-67.500000,Point
15469,1861-01-01T00:00:00.000,Fell,Meerut,Valid,22,29.016670,77.800000,Point
15470,1915-01-01T00:00:00.000,Fell,Meester-Cornelis,Valid,24750,-6.233330,106.883330,Point
15485,1862-01-01T00:00:00.000,Fell,Menow,Valid,10500,53.183330,13.150000,Point
15486,1903-01-01T00:00:00.000,Fell,Menziswyl,Valid,28.9,46.818670,7.218170,Point
15489,1878-01-01T00:00:00.000,Fell,Mern,Valid,4000,55.050000,12.066670,Point
15491,1945-01-01T00:00:00.000,Fell,Meru,Valid,6000,0.000000,37.666670,Point
15492,1920-01-01T00:00:00.000,Fell,Merua,Valid,71400,25.483330,81.983330,Point
15495,1955-01-01T00:00:00.000,Fell,Messina,Valid,2405,38.183330,15.566670,Point
16626,1897-01-01T00:00:00.000,Fell,Meuselbach,Valid,870,50.583330,11.100000,Point
16627,1949-01-01T00:00:00.000,Fell,Mezel,Valid,1300,45.766670,3.250000,Point
16628,1852-01-01T00:00:00.000,Fell,Mezö-Madaras,Valid,22700,46.500000,25.733330,Point
16629,1827-01-01T00:00:00.000,Fell,Mhow,Valid,350,25.900000,83.616670,Point
16631,1980-01-01T00:00:00.000,Fell,Mianchi,Valid,1100,34.800000,111.700000,Point
16632,1881-01-01T00:00:00.000,Fell,Middlesbrough,Valid,1600,54.566670,-1.166670,Point
52090,2010-01-01T00:00:00.000,Fell,Mifflin,Valid,3584,42.907500,-90.365560,Point
16634,1889-01-01T00:00:00.000,Fell,Mighei,Valid,8000,48.066670,30.966670,Point
16635,1992-01-01T00:00:00.000,Fell,Mihonoseki,Valid,6380,35.568330,133.220000,Point
16636,1944-01-01T00:00:00.000,Fell,Mike,Valid,224.2,46.233330,17.533330,Point
16640,1842-01-01T00:00:00.000,Fell,Milena,Valid,10000,46.183330,16.100000,Point
16643,1960-01-01T00:00:00.000,Fell,Millbillillie,Valid,330000,-26.450000,120.366670,Point
16645,1930-01-01T00:00:00.000,Fell,Miller (Arkansas),Valid,16700,35.400000,-92.050000,Point
16692,1632-01-01T00:00:00.000,Fell,Minamino,Valid,1040,35.078330,136.933330,Point
16696,1826-01-01T00:00:00.000,Fell,Mineo,Valid,42,37.283330,14.700000,Point
16697,1952-01-01T00:00:00.000,Fell,Min-Fan-Zhun,Valid,5500,32.333330,120.666670,Point
16700,1905-01-01T00:00:00.000,Fell,Minnichhof,Valid,550,47.700000,16.600000,Point
16701,1910-01-01T00:00:00.000,Fell,Mirzapur,Valid,8510,25.683330,83.250000,Point
16703,1890-01-01T00:00:00.000,Fell,Misshof,Valid,5800,56.666670,23.000000,Point
16707,1898-01-01T00:00:00.000,Fell,Mjelleim,Valid,100.7,61.733330,5.933330,Point
16709,1882-01-01T00:00:00.000,Fell,Mocs,Valid,300000,46.800000,24.033330,Point
16711,1905-01-01T00:00:00.000,Fell,Modoc (1905),Valid,35000,38.500000,-101.100000,Point
16713,1908-01-01T00:00:00.000,Fell,Mokoia,Valid,4500,-39.633330,174.400000,Point
16715,1858-01-01T00:00:00.000,Fell,Molina,Valid,144000,38.116670,-1.166670,Point
16717,1953-01-01T00:00:00.000,Fell,Molteno,Valid,150,-31.250000,26.466670,Point
16719,1998-01-01T00:00:00.000,Fell,Monahans (1998),Valid,2587,31.608330,-102.858330,Point
16720,1849-01-01T00:00:00.000,Fell,Monroe,Valid,8600,35.250000,-80.500000,Point
16725,1950-01-01T00:00:00.000,Fell,Monte das Fortes,Valid,4885,38.016670,-8.250000,Point
16726,1846-01-01T00:00:00.000,Fell,Monte Milone,Valid,3130,43.266670,13.350000,Point
16727,1923-01-01T00:00:00.000,Fell,Montferré,Valid,149000,43.390560,1.962500,Point
16729,1838-01-01T00:00:00.000,Fell,Montlivault,Valid,500,47.633330,1.583330,Point
16733,1950-01-01T00:00:00.000,Fell,Monze,Valid,,-15.966670,27.350000,Point
16736,1913-01-01T00:00:00.000,Fell,Moore County,Valid,1880,35.416670,-79.383330,Point
16737,1810-01-01T00:00:00.000,Fell,Mooresfort,Valid,3520,52.450000,-8.333330,Point
16738,1930-01-01T00:00:00.000,Fell,Moorleah,Valid,8887.5,-40.975000,145.600000,Point
16740,1808-01-01T00:00:00.000,Fell,Moradabad,Valid,70,28.783330,78.833330,Point
16742,2000-01-01T00:00:00.000,Fell,Morávka,Valid,633,49.600000,18.533330,Point
16747,1875-01-01T00:00:00.000,Fell,Mornans,Valid,1300,44.600000,5.133330,Point
36592,2006-01-01T00:00:00.000,Fell,Moss,Valid,3763,59.433330,10.700000,Point
16759,1868-01-01T00:00:00.000,Fell,Moti-ka-nagla,Valid,1500,26.833330,77.333330,Point
16762,1868-01-01T00:00:00.000,Fell,Motta di Conti,Valid,9150,45.200000,8.500000,Point
16766,1902-01-01T00:00:00.000,Fell,Mount Browne,Valid,11300,-29.800000,141.700000,Point
16804,1991-01-01T00:00:00.000,Fell,Mount Tazerzait,Valid,110000,18.700000,4.800000,Point
16805,1637-01-01T00:00:00.000,Fell,Mount Vaisi,Valid,17000,44.083330,6.866670,Point
16820,1944-01-01T00:00:00.000,Fell,Mtola,Valid,1100,-11.500000,33.500000,Point
16841,1865-01-01T00:00:00.000,Fell,Muddoor,Valid,4400,12.633330,77.016670,Point
16851,1795-01-01T00:00:00.000,Fell,Mulletiwu,Valid,25.5,9.333330,80.833330,Point
16874,1924-01-01T00:00:00.000,Fell,Muraid,Valid,4703,24.500000,90.216670,Point
16875,1969-01-01T00:00:00.000,Fell,Murchison,Valid,100000,-36.616670,145.200000,Point
16882,1950-01-01T00:00:00.000,Fell,Murray,Valid,12600,36.600000,-88.100000,Point
16885,1964-01-01T00:00:00.000,Fell,Muzaffarpur,Valid,1245,26.133330,85.533330,Point
16887,1842-01-01T00:00:00.000,Fell,Myhee Caunta,Valid,,23.050000,72.633330,Point
16889,1956-01-01T00:00:00.000,Fell,Nadiabondi,Valid,8165,12.000000,1.000000,Point
16890,1922-01-01T00:00:00.000,Fell,Nagai,Valid,1810,38.121670,140.061670,Point
16892,1875-01-01T00:00:00.000,Fell,Nagaria,Valid,20,26.983330,78.216670,Point
16893,1895-01-01T00:00:00.000,Fell,Nagy-Borové,Valid,6100,49.166670,19.500000,Point
16898,1911-01-01T00:00:00.000,Fell,Nakhla,Valid,10000,31.316670,30.350000,Point
16899,1923-01-01T00:00:00.000,Fell,Nakhon Pathom,Valid,23200,13.733330,100.083330,Point
16902,1886-01-01T00:00:00.000,Fell,Nammianthal,Valid,4500,12.283330,79.200000,Point
16903,1917-01-01T00:00:00.000,Fell,Nan Yang Pao,Valid,52900,35.666670,103.500000,Point
16904,1825-01-01T00:00:00.000,Fell,Nanjemoy,Valid,7500,38.416670,-77.166670,Point
16907,1984-01-01T00:00:00.000,Fell,Nantong,Valid,529,32.116670,121.800000,Point
16908,1928-01-01T00:00:00.000,Fell,Naoki,Valid,17000,19.250000,77.000000,Point
16909,1974-01-01T00:00:00.000,Fell,Naragh,Valid,2700,33.750000,51.500000,Point
16912,1928-01-01T00:00:00.000,Fell,Narellan,Valid,367.5,-34.050000,150.688890,Point
16914,0921-01-01T00:00:00.000,Fell,Narni,Valid,,42.516670,12.516670,Point
16922,1936-01-01T00:00:00.000,Fell,Nassirah,Valid,347,-21.733330,165.900000,Point
16923,1973-01-01T00:00:00.000,Fell,Natal,Valid,1.4,,,
16927,1890-01-01T00:00:00.000,Fell,Nawapali,Valid,105,21.250000,83.666670,Point
16934,1995-01-01T00:00:00.000,Fell,Neagari,Valid,420,36.449170,136.465280,Point
16935,1870-01-01T00:00:00.000,Fell,Nedagolla,Valid,4500,18.683330,83.483330,Point
16941,1970-01-01T00:00:00.000,Fell,Nejo,Valid,2450,9.500000,35.333330,Point
16945,1864-01-01T00:00:00.000,Fell,Nerft,Valid,10250,56.500000,21.500000,Point
16950,2002-01-01T00:00:00.000,Fell,Neuschwanstein,Valid,6189,47.525000,10.808330,Point
16953,1860-01-01T00:00:00.000,Fell,New Concord,Valid,230000,40.000000,-81.766670,Point
16954,1994-01-01T00:00:00.000,Fell,New Halfa,Valid,12000,15.366670,35.683330,Point
16960,2003-01-01T00:00:00.000,Fell,New Orleans,Valid,19256,29.947180,-90.109760,Point
16966,1883-01-01T00:00:00.000,Fell,Ngawi,Valid,1393,-7.450000,111.416670,Point
16968,1900-01-01T00:00:00.000,Fell,N'Goureyma,Valid,37500,13.850000,-4.383330,Point
16970,1750-01-01T00:00:00.000,Fell,Nicorps,Valid,,49.033330,-1.433330,Point
16974,1967-01-01T00:00:00.000,Fell,Niger (L6),Valid,3.3,,,
16975,1967-01-01T00:00:00.000,Fell,Niger (LL6),Valid,3.3,,,
16976,1935-01-01T00:00:00.000,Fell,Nikolaevka,Valid,3996,52.450000,78.633330,Point
16977,1954-01-01T00:00:00.000,Fell,Nikolskoe,Valid,6000,56.116670,37.333330,Point
16980,1975-01-01T00:00:00.000,Fell,Ningbo,Valid,14250,29.866670,121.483330,Point
16981,1983-01-01T00:00:00.000,Fell,Ningqiang,Valid,4610,32.925000,105.906670,Point
16982,1897-01-01T00:00:00.000,Fell,Nio,Valid,467,34.200000,131.566670,Point
16983,1912-01-01T00:00:00.000,Fell,N'Kandhla,Valid,17200,-28.566670,30.700000,Point
16984,1823-01-01T00:00:00.000,Fell,Nobleborough,Valid,2300,44.083330,-69.483330,Point
16985,1991-01-01T00:00:00.000,Fell,Noblesville,Valid,483.7,40.085280,-86.055000,Point
16988,0861-01-01T00:00:00.000,Fell,Nogata,Valid,472,33.725000,130.750000,Point
16989,1879-01-01T00:00:00.000,Fell,Nogoya,Valid,4000,-32.366670,-59.833330,Point
16994,1918-01-01T00:00:00.000,Fell,Norfork,Valid,1050,36.216670,-92.266670,Point
17922,1948-01-01T00:00:00.000,Fell,Norton County,Valid,1100000,39.683330,-99.866670,Point
17930,1971-01-01T00:00:00.000,Fell,Noventa Vicentina,Valid,177,45.291670,11.527220,Point
17933,1886-01-01T00:00:00.000,Fell,Novo-Urei,Valid,1900,54.816670,46.000000,Point
17934,1662-01-01T00:00:00.000,Fell,Novy-Ergi,Valid,,58.550000,31.333330,Point
17935,1908-01-01T00:00:00.000,Fell,Novy-Projekt,Valid,1001,56.000000,22.000000,Point
17936,1933-01-01T00:00:00.000,Fell,Noyan-Bogdo,Valid,250,42.916670,102.466670,Point
17938,1978-01-01T00:00:00.000,Fell,Nuevo Mercurio,Valid,50000,24.300000,-102.133330,Point
17959,1851-01-01T00:00:00.000,Fell,Nulles,Valid,5000,41.633330,0.750000,Point
17960,1925-01-01T00:00:00.000,Fell,Numakai,Valid,363,43.333330,141.866670,Point
17969,1939-01-01T00:00:00.000,Fell,Nyaung,Valid,737.6,21.208330,94.916670,Point
17970,1914-01-01T00:00:00.000,Fell,Nyirábrany,Valid,1100,47.550000,22.025000,Point
17979,1887-01-01T00:00:00.000,Fell,Ochansk,Valid,500000,57.783330,55.266670,Point
17988,1927-01-01T00:00:00.000,Fell,Oesede,Valid,1400,52.283330,8.050000,Point
17989,1855-01-01T00:00:00.000,Fell,Oesel,Valid,6000,58.500000,23.000000,Point
17990,1900-01-01T00:00:00.000,Fell,Ofehértó,Valid,3750,47.883330,22.033330,Point
17994,1741-01-01T00:00:00.000,Fell,Ogi,Valid,14360,33.283330,130.200000,Point
17995,1857-01-01T00:00:00.000,Fell,Ohaba,Valid,16250,46.066670,23.583330,Point
17996,1963-01-01T00:00:00.000,Fell,Ohuma,Valid,7700,6.750000,8.500000,Point
17997,1926-01-01T00:00:00.000,Fell,Ojuelos Altos,Valid,5850,38.183330,-5.400000,Point
17998,1958-01-01T00:00:00.000,Fell,Okabe,Valid,194,36.183330,139.216670,Point
18000,1904-01-01T00:00:00.000,Fell,Okano,Valid,4742,35.083330,135.200000,Point
18002,1834-01-01T00:00:00.000,Fell,Okniny,Valid,12000,50.833330,25.500000,Point
18009,1930-01-01T00:00:00.000,Fell,Oldenburg (1930),Valid,16570,52.950000,8.166670,Point
18012,1520-01-01T00:00:00.000,Fell,Oliva-Gandia,Valid,,39.000000,-0.033330,Point
18013,1924-01-01T00:00:00.000,Fell,Olivenza,Valid,150000,38.716670,-7.066670,Point
18015,1929-01-01T00:00:00.000,Fell,Olmedilla de Alarcón,Valid,40000,39.566670,-2.100000,Point
18019,1981-01-01T00:00:00.000,Fell,Omolon,Valid,250000,64.020000,161.808330,Point
18026,1864-01-01T00:00:00.000,Fell,Orgueil,Valid,14000,43.883330,1.383330,Point
34489,2004-01-01T00:00:00.000,Fell,Orlando,Valid,180,28.547500,-81.362220,Point
18030,1868-01-01T00:00:00.000,Fell,Ornans,Valid,6000,47.116670,6.150000,Point
18033,1671-01-01T00:00:00.000,Fell,Ortenau,Valid,4500,48.500000,8.000000,Point
18034,1872-01-01T00:00:00.000,Fell,Orvinio,Valid,3400,42.133330,12.933330,Point
18042,1928-01-01T00:00:00.000,Fell,Oterøy,Valid,246,58.883330,9.400000,Point
18045,1867-01-01T00:00:00.000,Fell,Otomi,Valid,6510,38.400000,140.350000,Point
18046,1896-01-01T00:00:00.000,Fell,Ottawa,Valid,840,38.600000,-95.216670,Point
56729,2003-01-01T00:00:00.000,Fell,Ouadangou,Valid,4440,12.900000,0.080000,Point
18050,1986-01-01T00:00:00.000,Fell,Oued el Hadjar,Valid,1215.5,30.180000,-6.577170,Point
31282,2003-01-01T00:00:00.000,Fell,Oum Dreyga,Valid,17000,24.300000,-13.100000,Point
18052,1998-01-01T00:00:00.000,Fell,Ourique,Valid,20000,37.608330,-8.280000,Point
18055,1900-01-01T00:00:00.000,Fell,Ovambo,Valid,121.5,-18.000000,16.000000,Point
18058,1856-01-01T00:00:00.000,Fell,Oviedo,Valid,205,43.400000,-5.866670,Point
18062,1775-01-01T00:00:00.000,Fell,Owrucz,Valid,,51.333330,28.833330,Point
18068,1881-01-01T00:00:00.000,Fell,Pacula,Valid,3400,21.050000,-99.300000,Point
18069,1929-01-01T00:00:00.000,Fell,Padvarninkai,Valid,3858,55.666670,25.000000,Point
18072,1910-01-01T00:00:00.000,Fell,Paitan,Valid,515,17.743330,120.455830,Point
18073,1910-01-01T00:00:00.000,Fell,Palahatchie,Valid,,32.316670,-89.716670,Point
18074,1988-01-01T00:00:00.000,Fell,Palca de Aparzo,Valid,1430,-23.116670,-65.100000,Point
18077,1914-01-01T00:00:00.000,Fell,Palinshih,Valid,18000,43.483330,118.616670,Point
18079,1926-01-01T00:00:00.000,Fell,Palmyra,Valid,135,39.800000,-91.500000,Point
18082,1949-01-01T00:00:00.000,Fell,Palolo Valley,Valid,682,21.300000,-157.783330,Point
32591,2002-01-01T00:00:00.000,Found,Dominion Range 03239,Valid,69.5,,,
18093,1859-01-01T00:00:00.000,Fell,Pampanga,Valid,10500,15.083330,120.700000,Point
18098,1938-01-01T00:00:00.000,Fell,Pantar,Valid,2130,8.066670,124.283330,Point
18101,1930-01-01T00:00:00.000,Fell,Paragould,Valid,408000,36.066670,-90.500000,Point
18102,1967-01-01T00:00:00.000,Fell,Parambu,Valid,2000,-6.233330,-40.700000,Point
18103,1956-01-01T00:00:00.000,Fell,Paranaiba,Valid,100000,-19.133330,-51.666670,Point
18106,2003-01-01T00:00:00.000,Fell,Park Forest,Valid,18000,41.484720,-87.679170,Point
18108,1857-01-01T00:00:00.000,Fell,Parnallee,Valid,77600,9.233330,78.350000,Point
18109,1942-01-01T00:00:00.000,Fell,Parsa,Valid,800,26.200000,85.400000,Point
18110,1933-01-01T00:00:00.000,Fell,Pasamonte,Valid,5100,36.216670,-103.400000,Point
18112,1969-01-01T00:00:00.000,Fell,Patora,Valid,4375,20.936940,82.050000,Point
18116,1950-01-01T00:00:00.000,Fell,Patrimonio,Valid,2121,-19.533330,-48.566670,Point
18118,1922-01-01T00:00:00.000,Fell,Patti,Valid,12,38.133330,14.966670,Point
18171,1935-01-01T00:00:00.000,Fell,Patwar,Valid,37350,23.150000,91.183330,Point
18173,1966-01-01T00:00:00.000,Fell,Pavel,Valid,2968,43.466670,25.516670,Point
18175,1938-01-01T00:00:00.000,Fell,Pavlodar (stone),Valid,142.5,52.300000,77.033330,Point
18176,1826-01-01T00:00:00.000,Fell,Pavlograd,Valid,40000,48.533330,35.983330,Point
18177,1882-01-01T00:00:00.000,Fell,Pavlovka,Valid,2000,52.033330,43.000000,Point
18179,1989-01-01T00:00:00.000,Fell,Pê,Valid,,11.333670,-3.542170,Point
18180,1963-01-01T00:00:00.000,Fell,Peace River,Valid,45760,56.133330,-117.933330,Point
18181,1953-01-01T00:00:00.000,Fell,Peckelsheim,Valid,117.8,51.666670,9.250000,Point
18782,1992-01-01T00:00:00.000,Fell,Peekskill,Valid,12570,41.283330,-73.916670,Point
18786,1946-01-01T00:00:00.000,Fell,Peña Blanca Spring,Valid,70000,30.125000,-103.116670,Point
18792,1899-01-01T00:00:00.000,Fell,Peramiho,Valid,165,-10.666670,35.500000,Point
18793,1935-01-01T00:00:00.000,Fell,Perpeti,Valid,23474,23.325000,91.000000,Point
18797,1830-01-01T00:00:00.000,Fell,Perth,Valid,2,56.400000,-3.433330,Point
18798,1933-01-01T00:00:00.000,Fell,Pervomaisky,Valid,66000,56.633330,39.433330,Point
18799,1933-01-01T00:00:00.000,Fell,Pesyanoe,Valid,3393,55.500000,66.083330,Point
18800,1995-01-01T00:00:00.000,Fell,Pétèlkolé,Valid,189,14.052000,0.420000,Point
18801,1855-01-01T00:00:00.000,Fell,Petersburg,Valid,1800,35.300000,-86.633330,Point
18804,1779-01-01T00:00:00.000,Fell,Pettiswood,Valid,,53.533330,-7.333330,Point
18808,1901-01-01T00:00:00.000,Fell,Phillips County (stone),Valid,57900,40.000000,-99.250000,Point
18809,1887-01-01T00:00:00.000,Fell,Phu Hong,Valid,500,11.250000,108.583330,Point
18811,1933-01-01T00:00:00.000,Fell,Phum Sambo,Valid,7800,12.000000,105.483330,Point
18812,1941-01-01T00:00:00.000,Fell,Phuoc-Binh,Valid,11000,15.716670,108.100000,Point
18813,1968-01-01T00:00:00.000,Fell,Piancaldoli,Valid,13.1,44.244170,11.502220,Point
18816,1843-01-01T00:00:00.000,Fell,Picote,Valid,,41.366670,-6.233330,Point
18822,1863-01-01T00:00:00.000,Fell,Pillistfer,Valid,23250,58.666670,25.733330,Point
18831,1996-01-01T00:00:00.000,Fell,Piplia Kalan,Valid,42000,26.034720,73.941670,Point
18832,1881-01-01T00:00:00.000,Fell,Piquetberg,Valid,37,-32.866670,18.716670,Point
18834,1882-01-01T00:00:00.000,Fell,Pirgunje,Valid,842,25.800000,88.450000,Point
18835,1884-01-01T00:00:00.000,Fell,Pirthalla,Valid,1161,29.583330,76.000000,Point
18837,1921-01-01T00:00:00.000,Fell,Pitts,Valid,3760,31.950000,-83.516670,Point
18846,1930-01-01T00:00:00.000,Fell,Plantersville,Valid,2085,30.700000,-96.116670,Point
51706,2008-01-01T00:00:00.000,Fell,Pleşcoi,Valid,6913,45.275000,26.709720,Point
18849,1723-01-01T00:00:00.000,Fell,Ploschkovitz,Valid,39,50.533330,14.116670,Point
18851,1868-01-01T00:00:00.000,Fell,Pnompehn,Valid,96,11.583330,104.916670,Point
32592,2002-01-01T00:00:00.000,Found,Dominion Range 03240,Valid,290.89999999999998,,,
18853,1819-01-01T00:00:00.000,Fell,Pohlitz,Valid,3000,50.933330,12.133330,Point
18858,1866-01-01T00:00:00.000,Fell,Pokhra,Valid,350,26.716670,82.666670,Point
18860,1942-01-01T00:00:00.000,Fell,Pollen,Valid,253.6,66.348330,14.015000,Point
18865,1931-01-01T00:00:00.000,Fell,Pontlyfni,Valid,157,53.036390,-4.319440,Point
18874,1998-01-01T00:00:00.000,Fell,Portales Valley,Valid,71400,34.175000,-103.295000,Point
18876,1796-01-01T00:00:00.000,Fell,Portugal,Valid,4500,38.500000,-8.000000,Point
18879,1933-01-01T00:00:00.000,Fell,Po-wang Chen,Valid,665,31.416670,118.500000,Point
18883,1932-01-01T00:00:00.000,Fell,Prambachkirchen,Valid,2125,48.302500,13.940830,Point
18887,1959-01-01T00:00:00.000,Fell,Pribram,Valid,5555,49.666670,14.033330,Point
18888,1893-01-01T00:00:00.000,Fell,Pricetown,Valid,900,39.116670,-83.850000,Point
45984,2007-01-01T00:00:00.000,Fell,Puerto Lápice,Valid,500,39.350000,-3.516670,Point
18899,1863-01-01T00:00:00.000,Fell,Pulsora,Valid,560,23.366670,75.183330,Point
18901,1868-01-01T00:00:00.000,Fell,Pultusk,Valid,250000,52.766670,21.266670,Point
18902,1811-01-01T00:00:00.000,Fell,Punganaru,Valid,100,13.333330,78.950000,Point
18905,1937-01-01T00:00:00.000,Fell,Putinga,Valid,300000,-29.033330,-53.050000,Point
18907,1982-01-01T00:00:00.000,Fell,Qidong,Valid,1275,32.083330,121.500000,Point
18908,1976-01-01T00:00:00.000,Fell,Qingzhen,Valid,2600,26.533330,106.466670,Point
22357,1925-01-01T00:00:00.000,Fell,Queen's Mercy,Valid,7000,-30.116670,28.700000,Point
22358,1857-01-01T00:00:00.000,Fell,Quenggouk,Valid,6045,17.766670,95.183330,Point
22360,1898-01-01T00:00:00.000,Fell,Quesa,Valid,10750,39.000000,-0.666670,Point
22361,1990-01-01T00:00:00.000,Fell,Quija,Valid,17450,44.616670,126.133330,Point
22363,1851-01-01T00:00:00.000,Fell,Quincay,Valid,65,46.600000,0.250000,Point
22368,1957-01-01T00:00:00.000,Fell,Raco,Valid,5000,-26.666670,-65.450000,Point
22371,1986-01-01T00:00:00.000,Fell,Raghunathpura,Valid,10200,27.725280,76.465000,Point
31302,1983-01-01T00:00:00.000,Fell,Rahimyar Khan,Valid,67225,28.225000,70.200000,Point
22376,1878-01-01T00:00:00.000,Fell,Rakovka,Valid,9000,52.983330,37.033330,Point
22384,1940-01-01T00:00:00.000,Fell,Ramnagar,Valid,3766,26.450000,82.900000,Point
22385,1916-01-01T00:00:00.000,Fell,Rampurhat,Valid,100,24.166670,87.766670,Point
22386,1958-01-01T00:00:00.000,Fell,Ramsdorf,Valid,4682,51.883330,6.933330,Point
22387,1917-01-01T00:00:00.000,Fell,Ranchapur,Valid,290.39999999999998,23.983330,87.083330,Point
22390,1899-01-01T00:00:00.000,Fell,Rancho de la Presa,Valid,300,19.866670,-100.816670,Point
22392,1937-01-01T00:00:00.000,Fell,Rangala,Valid,3224.5,25.383330,72.016670,Point
22394,1919-01-01T00:00:00.000,Fell,Raoyang,Valid,4910,38.200000,115.700000,Point
22395,1961-01-01T00:00:00.000,Fell,Ras Tanura,Valid,6.1,26.666670,50.150000,Point
22396,1740-01-01T00:00:00.000,Fell,Rasgrad,Valid,24700,43.500000,26.533330,Point
22398,1880-01-01T00:00:00.000,Fell,Ratyn,Valid,910,52.200000,17.983330,Point
53502,2007-01-01T00:00:00.000,Fell,Red Canyon Lake,Valid,18.41,38.137420,-119.758120,Point
22584,1947-01-01T00:00:00.000,Fell,Reliegos,Valid,17300,42.475000,-5.333330,Point
22585,1919-01-01T00:00:00.000,Fell,Rembang,Valid,10000,-6.733330,111.366670,Point
22586,1824-01-01T00:00:00.000,Fell,Renazzo,Valid,1000,44.766670,11.283330,Point
22587,1925-01-01T00:00:00.000,Fell,Renca,Valid,300,-32.750000,-65.283330,Point
22589,1916-01-01T00:00:00.000,Fell,Renqiu,Valid,355,38.666670,116.133330,Point
22590,1933-01-01T00:00:00.000,Fell,Repeev Khutor,Valid,7000,48.600000,45.666670,Point
22592,1965-01-01T00:00:00.000,Fell,Revelstoke,Valid,1,51.333330,-118.950000,Point
22593,1929-01-01T00:00:00.000,Fell,Rewari,Valid,3332,28.200000,76.666670,Point
22597,1903-01-01T00:00:00.000,Fell,Rich Mountain,Valid,668,35.033330,-83.033330,Point
24140,1948-01-01T00:00:00.000,Fell,Uzcudun,Valid,20000,-44.116670,-66.150000,Point
22599,1918-01-01T00:00:00.000,Fell,Richardton,Valid,90000,46.883330,-102.316670,Point
22602,1980-01-01T00:00:00.000,Fell,Richland Springs,Valid,1900,31.250000,-99.033330,Point
22603,1828-01-01T00:00:00.000,Fell,Richmond,Valid,1800,37.466670,-77.500000,Point
22611,1934-01-01T00:00:00.000,Fell,Rio Negro,Valid,1310,-26.100000,-49.800000,Point
22614,1491-01-01T00:00:00.000,Fell,Rivolta de Bassi,Valid,103.3,45.483330,9.516670,Point
22637,1876-01-01T00:00:00.000,Fell,Rochester,Valid,340,41.083330,-86.283330,Point
22640,1895-01-01T00:00:00.000,Fell,Rockhampton,Valid,1641,-23.383330,150.516670,Point
22641,1871-01-01T00:00:00.000,Fell,Roda,Valid,400,42.300000,0.550000,Point
22642,1775-01-01T00:00:00.000,Fell,Rodach,Valid,2900,50.350000,10.800000,Point
